location_id,province_name,city_name,district_name,address_line1,postal_code
200000333,北京市,北京市,海淀区,北京市北京市海淀区文一西路95号,165214
200000334,北京市,北京市,丰台区,北京市北京市丰台区创新大道133号,838747
200000335,江苏省,苏州市,虎丘区,江苏省苏州市虎丘区张江路498号,129336
200000336,江苏省,苏州市,虎丘区,江苏省苏州市虎丘区创新大道855号,855009
200000337,广东省,深圳市,南山区,广东省深圳市南山区科技南一道586号,760717
200000338,浙江省,杭州市,余杭区,浙江省杭州市余杭区创新大道87号,946118
200000339,江苏省,苏州市,工业园区,江苏省苏州市工业园区星湖街315号,527060
200000340,上海市,上海市,闵行区,上海市上海市闵行区文一西路276号,163577
200000341,上海市,上海市,浦东新区,上海市上海市浦东新区星湖街383号,666692
200000342,上海市,上海市,闵行区,上海市上海市闵行区科技南一道166号,875089
200000343,江苏省,苏州市,虎丘区,江苏省苏州市虎丘区建国路471号,728635
200000344,江苏省,苏州市,虎丘区,江苏省苏州市虎丘区星湖街860号,905270
200000345,北京市,北京市,丰台区,北京市北京市丰台区建国路8号,305611
200000346,江苏省,苏州市,工业园区,江苏省苏州市工业园区科技南一道994号,826648
200000347,广东省,深圳市,宝安区,广东省深圳市宝安区建国路49号,391433
200000348,广东省,深圳市,南山区,广东省深圳市南山区创新大道443号,947311
200000349,广东省,深圳市,福田区,广东省深圳市福田区高新南七道912号,988869
200000350,上海市,上海市,浦东新区,上海市上海市浦东新区创新大道394号,586758
200000351,上海市,上海市,闵行区,上海市上海市闵行区高新南七道432号,604783
200000352,广东省,深圳市,宝安区,广东省深圳市宝安区星湖街59号,348918
200000353,江苏省,苏州市,工业园区,江苏省苏州市工业园区文一西路466号,927527
200000354,上海市,上海市,浦东新区,上海市上海市浦东新区星湖街298号,561801
200000355,江苏省,苏州市,工业园区,江苏省苏州市工业园区科技南一道852号,810360
200000356,浙江省,杭州市,西湖区,浙江省杭州市西湖区人民路712号,492435
200000357,北京市,北京市,丰台区,北京市北京市丰台区文一西路172号,633320
200000358,北京市,北京市,朝阳区,北京市北京市朝阳区人民路224号,420863
200000359,北京市,北京市,海淀区,北京市北京市海淀区张江路392号,125918
200000360,江苏省,苏州市,虎丘区,江苏省苏州市虎丘区张江路764号,955181
200000361,浙江省,杭州市,滨江区,浙江省杭州市滨江区建国路529号,715517
200000362,广东省,深圳市,福田区,广东省深圳市福田区高新南七道348号,336444
200000363,北京市,北京市,朝阳区,北京市北京市朝阳区人民路193号,597840
200000364,上海市,上海市,浦东新区,上海市上海市浦东新区创新大道59号,486559
200000365,上海市,上海市,闵行区,上海市上海市闵行区建国路515号,851589
200000366,北京市,北京市,海淀区,北京市北京市海淀区张江路401号,742805
200000367,浙江省,杭州市,滨江区,浙江省杭州市滨江区人民路781号,679677
200000368,广东省,深圳市,宝安区,广东省深圳市宝安区星湖街335号,802855
200000369,浙江省,杭州市,余杭区,浙江省杭州市余杭区科技南一道694号,386525
200000370,浙江省,杭州市,余杭区,浙江省杭州市余杭区文一西路17号,542166
200000371,北京市,北京市,朝阳区,北京市北京市朝阳区建国路219号,211028
200000372,上海市,上海市,浦东新区,上海市上海市浦东新区张江路983号,199346
200000373,广东省,深圳市,福田区,广东省深圳市福田区建国路756号,549312
200000374,广东省,深圳市,宝安区,广东省深圳市宝安区人民路664号,952188
200000375,广东省,深圳市,南山区,广东省深圳市南山区创新大道72号,301814
200000376,江苏省,苏州市,吴中区,江苏省苏州市吴中区创新大道991号,766478
200000377,江苏省,苏州市,吴中区,江苏省苏州市吴中区星湖街567号,861945
200000378,江苏省,苏州市,虎丘区,江苏省苏州市虎丘区创新大道316号,772188
200000379,浙江省,杭州市,余杭区,浙江省杭州市余杭区创新大道36号,952624
200000380,广东省,深圳市,宝安区,广东省深圳市宝安区建国路898号,543489
200000381,北京市,北京市,朝阳区,北京市北京市朝阳区文一西路72号,911329
200000382,浙江省,杭州市,滨江区,浙江省杭州市滨江区人民路452号,757286
200000383,广东省,深圳市,南山区,广东省深圳市南山区建国路535号,930248
200000384,江苏省,苏州市,虎丘区,江苏省苏州市虎丘区文一西路4号,579114
200000385,江苏省,苏州市,吴中区,江苏省苏州市吴中区创新大道240号,736237
200000386,江苏省,苏州市,吴中区,江苏省苏州市吴中区创新大道173号,567965
200000387,上海市,上海市,徐汇区,上海市上海市徐汇区创新大道93号,934184
200000388,上海市,上海市,浦东新区,上海市上海市浦东新区文一西路587号,485600
200000389,上海市,上海市,闵行区,上海市上海市闵行区高新南七道149号,955793
200000390,北京市,北京市,朝阳区,北京市北京市朝阳区高新南七道157号,968100
200000391,江苏省,苏州市,虎丘区,江苏省苏州市虎丘区建国路718号,997845
200000392,浙江省,杭州市,滨江区,浙江省杭州市滨江区人民路696号,982544
200000393,北京市,北京市,丰台区,北京市北京市丰台区文一西路797号,586197
200000394,北京市,北京市,海淀区,北京市北京市海淀区星湖街102号,441027
200000395,广东省,深圳市,南山区,广东省深圳市南山区星湖街6号,681667
200000396,上海市,上海市,闵行区,上海市上海市闵行区创新大道144号,705103
200000397,上海市,上海市,闵行区,上海市上海市闵行区文一西路564号,367352
200000398,江苏省,苏州市,虎丘区,江苏省苏州市虎丘区人民路27号,732928
200000399,广东省,深圳市,南山区,广东省深圳市南山区张江路603号,961240
200000400,上海市,上海市,徐汇区,上海市上海市徐汇区星湖街674号,232506
200000401,广东省,深圳市,福田区,广东省深圳市福田区人民路790号,427928
200000402,上海市,上海市,徐汇区,上海市上海市徐汇区文一西路416号,114575
200000403,浙江省,杭州市,西湖区,浙江省杭州市西湖区高新南七道976号,153379
200000404,上海市,上海市,浦东新区,上海市上海市浦东新区创新大道914号,747756
200000405,北京市,北京市,朝阳区,北京市北京市朝阳区星湖街788号,788530
200000406,浙江省,杭州市,余杭区,浙江省杭州市余杭区建国路292号,142211
200000407,广东省,深圳市,南山区,广东省深圳市南山区星湖街160号,460836
200000408,广东省,深圳市,福田区,广东省深圳市福田区建国路683号,960471
200000409,北京市,北京市,海淀区,北京市北京市海淀区张江路717号,764073
200000410,江苏省,苏州市,工业园区,江苏省苏州市工业园区张江路484号,393768
200000411,浙江省,杭州市,西湖区,浙江省杭州市西湖区人民路90号,211532
200000412,北京市,北京市,丰台区,北京市北京市丰台区张江路913号,896241
200000413,浙江省,杭州市,西湖区,浙江省杭州市西湖区人民路507号,817953
200000414,江苏省,苏州市,吴中区,江苏省苏州市吴中区张江路566号,224888
200000415,上海市,上海市,闵行区,上海市上海市闵行区星湖街419号,741185
200000416,江苏省,苏州市,工业园区,江苏省苏州市工业园区人民路160号,567723
200000417,上海市,上海市,浦东新区,上海市上海市浦东新区文一西路147号,175548
200000418,上海市,上海市,浦东新区,上海市上海市浦东新区科技南一道981号,930116
200000419,广东省,深圳市,宝安区,广东省深圳市宝安区张江路106号,636391
200000420,上海市,上海市,闵行区,上海市上海市闵行区文一西路370号,188923
200000421,浙江省,杭州市,滨江区,浙江省杭州市滨江区星湖街400号,568394
200000422,浙江省,杭州市,滨江区,浙江省杭州市滨江区人民路563号,621249
200000423,广东省,深圳市,福田区,广东省深圳市福田区高新南七道870号,990586
200000424,广东省,深圳市,福田区,广东省深圳市福田区星湖街31号,254021
200000425,广东省,深圳市,宝安区,广东省深圳市宝安区星湖街516号,268137
200000426,北京市,北京市,朝阳区,北京市北京市朝阳区文一西路837号,826061
200000427,上海市,上海市,浦东新区,上海市上海市浦东新区张江路193号,678490
200000428,江苏省,苏州市,虎丘区,江苏省苏州市虎丘区高新南七道998号,235808
200000429,浙江省,杭州市,西湖区,浙江省杭州市西湖区高新南七道459号,923501
200000430,江苏省,苏州市,吴中区,江苏省苏州市吴中区文一西路511号,198685
200000431,江苏省,苏州市,虎丘区,江苏省苏州市虎丘区人民路419号,998630
200000432,浙江省,杭州市,西湖区,浙江省杭州市西湖区人民路875号,176523
200000433,江苏省,苏州市,虎丘区,江苏省苏州市虎丘区创新大道218号,836405
200000434,广东省,深圳市,宝安区,广东省深圳市宝安区人民路277号,364315
200000435,江苏省,苏州市,虎丘区,江苏省苏州市虎丘区创新大道487号,661519
200000436,北京市,北京市,海淀区,北京市北京市海淀区科技南一道462号,972950
200000437,江苏省,苏州市,吴中区,江苏省苏州市吴中区文一西路717号,623376
200000438,上海市,上海市,浦东新区,上海市上海市浦东新区文一西路826号,977904
200000439,浙江省,杭州市,滨江区,浙江省杭州市滨江区文一西路360号,932308
200000440,江苏省,苏州市,吴中区,江苏省苏州市吴中区高新南七道344号,278688
200000441,上海市,上海市,闵行区,上海市上海市闵行区张江路858号,679763
200000442,浙江省,杭州市,余杭区,浙江省杭州市余杭区建国路305号,303244
200000443,浙江省,杭州市,余杭区,浙江省杭州市余杭区文一西路507号,985652
200000444,上海市,上海市,浦东新区,上海市上海市浦东新区文一西路352号,463629
200000445,广东省,深圳市,宝安区,广东省深圳市宝安区星湖街275号,386960
200000446,上海市,上海市,闵行区,上海市上海市闵行区星湖街814号,315830
200000447,上海市,上海市,徐汇区,上海市上海市徐汇区高新南七道408号,131394
200000448,北京市,北京市,海淀区,北京市北京市海淀区建国路540号,328026
200000449,江苏省,苏州市,吴中区,江苏省苏州市吴中区人民路243号,704413
200000450,北京市,北京市,朝阳区,北京市北京市朝阳区高新南七道506号,742064
200000451,广东省,深圳市,福田区,广东省深圳市福田区科技南一道114号,150335
200000452,上海市,上海市,闵行区,上海市上海市闵行区创新大道288号,437548
200000453,浙江省,杭州市,滨江区,浙江省杭州市滨江区人民路193号,611333
200000454,江苏省,苏州市,虎丘区,江苏省苏州市虎丘区星湖街703号,422066
200000455,浙江省,杭州市,滨江区,浙江省杭州市滨江区人民路521号,449951
200000456,浙江省,杭州市,余杭区,浙江省杭州市余杭区科技南一道917号,137421
200000457,江苏省,苏州市,吴中区,江苏省苏州市吴中区科技南一道97号,294069
200000458,广东省,深圳市,南山区,广东省深圳市南山区科技南一道609号,469249
200000459,江苏省,苏州市,吴中区,江苏省苏州市吴中区创新大道260号,481985
200000460,北京市,北京市,海淀区,北京市北京市海淀区建国路763号,193610
200000461,北京市,北京市,丰台区,北京市北京市丰台区高新南七道296号,215543
200000462,北京市,北京市,海淀区,北京市北京市海淀区科技南一道441号,469366
200000463,江苏省,苏州市,工业园区,江苏省苏州市工业园区人民路433号,518500
200000464,北京市,北京市,丰台区,北京市北京市丰台区星湖街385号,920411
200000465,江苏省,苏州市,工业园区,江苏省苏州市工业园区高新南七道131号,751050
200000466,江苏省,苏州市,工业园区,江苏省苏州市工业园区文一西路759号,713015
200000467,上海市,上海市,浦东新区,上海市上海市浦东新区文一西路254号,314217
200000468,广东省,深圳市,南山区,广东省深圳市南山区星湖街839号,880768
200000469,江苏省,苏州市,虎丘区,江苏省苏州市虎丘区文一西路578号,508346
200000470,广东省,深圳市,南山区,广东省深圳市南山区星湖街361号,787796
200000471,上海市,上海市,徐汇区,上海市上海市徐汇区高新南七道599号,747469
200000472,江苏省,苏州市,工业园区,江苏省苏州市工业园区科技南一道868号,886363
200000473,上海市,上海市,浦东新区,上海市上海市浦东新区文一西路597号,125420
200000474,上海市,上海市,徐汇区,上海市上海市徐汇区星湖街821号,170416
200000475,浙江省,杭州市,滨江区,浙江省杭州市滨江区文一西路548号,703304
200000476,江苏省,苏州市,吴中区,江苏省苏州市吴中区科技南一道242号,617530
200000477,江苏省,苏州市,虎丘区,江苏省苏州市虎丘区创新大道311号,919506
200000478,上海市,上海市,闵行区,上海市上海市闵行区高新南七道199号,459793
200000479,江苏省,苏州市,吴中区,江苏省苏州市吴中区建国路300号,236017
200000480,江苏省,苏州市,虎丘区,江苏省苏州市虎丘区文一西路56号,463473
200000481,广东省,深圳市,南山区,广东省深圳市南山区创新大道857号,135395
200000482,江苏省,苏州市,工业园区,江苏省苏州市工业园区高新南七道945号,968386
200000483,上海市,上海市,闵行区,上海市上海市闵行区星湖街984号,499812
200000484,江苏省,苏州市,吴中区,江苏省苏州市吴中区高新南七道857号,377366
200000485,江苏省,苏州市,虎丘区,江苏省苏州市虎丘区张江路890号,618970
200000486,广东省,深圳市,宝安区,广东省深圳市宝安区建国路359号,214466
200000487,江苏省,苏州市,虎丘区,江苏省苏州市虎丘区张江路637号,132670
200000488,广东省,深圳市,南山区,广东省深圳市南山区人民路552号,868654
200000489,北京市,北京市,海淀区,北京市北京市海淀区文一西路361号,687681
200000490,广东省,深圳市,南山区,广东省深圳市南山区人民路432号,629558
200000491,浙江省,杭州市,西湖区,浙江省杭州市西湖区人民路926号,542875
200000492,浙江省,杭州市,西湖区,浙江省杭州市西湖区星湖街742号,903162
200000493,江苏省,苏州市,工业园区,江苏省苏州市工业园区星湖街43号,953527
200000494,浙江省,杭州市,余杭区,浙江省杭州市余杭区建国路566号,979535
200000495,北京市,北京市,海淀区,北京市北京市海淀区文一西路886号,243464
200000496,上海市,上海市,闵行区,上海市上海市闵行区建国路862号,685283
200000497,浙江省,杭州市,余杭区,浙江省杭州市余杭区人民路69号,614526
200000498,北京市,北京市,丰台区,北京市北京市丰台区高新南七道557号,604322
200000499,浙江省,杭州市,余杭区,浙江省杭州市余杭区张江路275号,632139
200000500,浙江省,杭州市,西湖区,浙江省杭州市西湖区星湖街549号,316217
200000501,上海市,上海市,浦东新区,上海市上海市浦东新区星湖街859号,661720
200000502,广东省,深圳市,南山区,广东省深圳市南山区建国路35号,385693
200000503,浙江省,杭州市,西湖区,浙江省杭州市西湖区张江路804号,439452
200000504,北京市,北京市,丰台区,北京市北京市丰台区人民路975号,490843
200000505,北京市,北京市,丰台区,北京市北京市丰台区建国路86号,248195
200000506,上海市,上海市,闵行区,上海市上海市闵行区高新南七道983号,783680
200000507,上海市,上海市,闵行区,上海市上海市闵行区星湖街767号,673660
200000508,北京市,北京市,海淀区,北京市北京市海淀区建国路959号,446215
200000509,上海市,上海市,闵行区,上海市上海市闵行区星湖街69号,467476
200000510,江苏省,苏州市,工业园区,江苏省苏州市工业园区张江路578号,207292
200000511,浙江省,杭州市,滨江区,浙江省杭州市滨江区科技南一道332号,181566
200000512,浙江省,杭州市,西湖区,浙江省杭州市西湖区张江路729号,249824
200000513,广东省,深圳市,南山区,广东省深圳市南山区创新大道370号,651553
200000514,广东省,深圳市,宝安区,广东省深圳市宝安区创新大道623号,762951
200000515,上海市,上海市,闵行区,上海市上海市闵行区建国路671号,743829
200000516,广东省,深圳市,福田区,广东省深圳市福田区建国路706号,630019
200000517,广东省,深圳市,南山区,广东省深圳市南山区科技南一道223号,768934
200000518,浙江省,杭州市,滨江区,浙江省杭州市滨江区建国路182号,409258
200000519,江苏省,苏州市,工业园区,江苏省苏州市工业园区高新南七道717号,628236
200000520,江苏省,苏州市,吴中区,江苏省苏州市吴中区文一西路645号,476317
200000521,浙江省,杭州市,滨江区,浙江省杭州市滨江区高新南七道616号,454291
200000522,广东省,深圳市,南山区,广东省深圳市南山区张江路812号,903023
200000523,江苏省,苏州市,工业园区,江苏省苏州市工业园区创新大道564号,820147
200000524,北京市,北京市,丰台区,北京市北京市丰台区科技南一道228号,738081
200000525,北京市,北京市,朝阳区,北京市北京市朝阳区张江路982号,542223
200000526,北京市,北京市,海淀区,北京市北京市海淀区科技南一道311号,545625
200000527,上海市,上海市,闵行区,上海市上海市闵行区建国路528号,952319
200000528,北京市,北京市,朝阳区,北京市北京市朝阳区创新大道333号,412143
200000529,广东省,深圳市,南山区,广东省深圳市南山区高新南七道382号,140147
200000530,江苏省,苏州市,吴中区,江苏省苏州市吴中区建国路711号,937764
200000531,江苏省,苏州市,虎丘区,江苏省苏州市虎丘区创新大道614号,928645
200000532,江苏省,苏州市,虎丘区,江苏省苏州市虎丘区星湖街474号,995857
200000533,北京市,北京市,丰台区,北京市北京市丰台区创新大道31号,263473
200000534,广东省,深圳市,宝安区,广东省深圳市宝安区张江路183号,266846
200000535,北京市,北京市,海淀区,北京市北京市海淀区创新大道161号,286255
200000536,北京市,北京市,朝阳区,北京市北京市朝阳区高新南七道625号,362081
200000537,江苏省,苏州市,工业园区,江苏省苏州市工业园区科技南一道212号,705659
200000538,北京市,北京市,海淀区,北京市北京市海淀区文一西路802号,537350
200000539,江苏省,苏州市,吴中区,江苏省苏州市吴中区文一西路740号,277160
200000540,江苏省,苏州市,吴中区,江苏省苏州市吴中区张江路609号,137480
200000541,江苏省,苏州市,虎丘区,江苏省苏州市虎丘区张江路653号,338989
200000542,北京市,北京市,丰台区,北京市北京市丰台区星湖街892号,650750
200000543,广东省,深圳市,宝安区,广东省深圳市宝安区建国路760号,312368
200000544,浙江省,杭州市,西湖区,浙江省杭州市西湖区建国路234号,823137
200000545,广东省,深圳市,福田区,广东省深圳市福田区文一西路202号,601532
200000546,北京市,北京市,丰台区,北京市北京市丰台区张江路505号,761785
200000547,上海市,上海市,闵行区,上海市上海市闵行区创新大道168号,287480
200000548,浙江省,杭州市,西湖区,浙江省杭州市西湖区星湖街332号,263984
200000549,北京市,北京市,丰台区,北京市北京市丰台区人民路781号,537385
200000550,上海市,上海市,徐汇区,上海市上海市徐汇区建国路817号,325422
200000551,上海市,上海市,闵行区,上海市上海市闵行区科技南一道104号,158840
200000552,上海市,上海市,徐汇区,上海市上海市徐汇区张江路571号,656822
200000553,广东省,深圳市,南山区,广东省深圳市南山区文一西路658号,530732
200000554,上海市,上海市,浦东新区,上海市上海市浦东新区文一西路545号,265909
200000555,北京市,北京市,朝阳区,北京市北京市朝阳区人民路589号,408086
200000556,浙江省,杭州市,余杭区,浙江省杭州市余杭区张江路186号,205797
200000557,北京市,北京市,朝阳区,北京市北京市朝阳区人民路27号,565517
200000558,广东省,深圳市,福田区,广东省深圳市福田区高新南七道768号,432272
200000559,广东省,深圳市,宝安区,广东省深圳市宝安区人民路897号,594258
200000560,浙江省,杭州市,滨江区,浙江省杭州市滨江区星湖街179号,643791
200000561,广东省,深圳市,宝安区,广东省深圳市宝安区星湖街936号,527456
200000562,广东省,深圳市,福田区,广东省深圳市福田区创新大道481号,369338
200000563,浙江省,杭州市,滨江区,浙江省杭州市滨江区星湖街748号,791398
200000564,浙江省,杭州市,余杭区,浙江省杭州市余杭区人民路331号,112281
200000565,北京市,北京市,丰台区,北京市北京市丰台区创新大道680号,201191
200000566,上海市,上海市,浦东新区,上海市上海市浦东新区星湖街408号,959860
200000567,浙江省,杭州市,余杭区,浙江省杭州市余杭区星湖街651号,765124
200000568,江苏省,苏州市,吴中区,江苏省苏州市吴中区张江路214号,869089
200000569,北京市,北京市,朝阳区,北京市北京市朝阳区星湖街211号,564919
200000570,江苏省,苏州市,虎丘区,江苏省苏州市虎丘区科技南一道391号,978683
200000571,江苏省,苏州市,吴中区,江苏省苏州市吴中区张江路927号,363895
200000572,北京市,北京市,朝阳区,北京市北京市朝阳区文一西路605号,978922
200000573,北京市,北京市,丰台区,北京市北京市丰台区科技南一道222号,694469
200000574,江苏省,苏州市,工业园区,江苏省苏州市工业园区建国路572号,908251
200000575,北京市,北京市,丰台区,北京市北京市丰台区星湖街775号,501286
200000576,广东省,深圳市,南山区,广东省深圳市南山区文一西路93号,846235
200000577,浙江省,杭州市,西湖区,浙江省杭州市西湖区星湖街684号,387087
200000578,上海市,上海市,徐汇区,上海市上海市徐汇区人民路643号,703410
200000579,上海市,上海市,徐汇区,上海市上海市徐汇区创新大道549号,428712
200000580,北京市,北京市,丰台区,北京市北京市丰台区星湖街66号,815136
200000581,上海市,上海市,闵行区,上海市上海市闵行区星湖街785号,665824
200000582,江苏省,苏州市,工业园区,江苏省苏州市工业园区文一西路969号,523158
200000583,广东省,深圳市,福田区,广东省深圳市福田区创新大道770号,198595
200000584,上海市,上海市,闵行区,上海市上海市闵行区星湖街549号,328981
200000585,浙江省,杭州市,西湖区,浙江省杭州市西湖区星湖街922号,204565
200000586,北京市,北京市,丰台区,北京市北京市丰台区文一西路869号,645095
200000587,北京市,北京市,丰台区,北京市北京市丰台区人民路314号,621786
200000588,上海市,上海市,浦东新区,上海市上海市浦东新区人民路757号,633069
200000589,广东省,深圳市,福田区,广东省深圳市福田区科技南一道927号,352064
200000590,北京市,北京市,海淀区,北京市北京市海淀区人民路285号,983566
200000591,江苏省,苏州市,吴中区,江苏省苏州市吴中区人民路292号,662309
200000592,浙江省,杭州市,余杭区,浙江省杭州市余杭区文一西路248号,557125
200000593,广东省,深圳市,福田区,广东省深圳市福田区人民路157号,405980
200000594,广东省,深圳市,福田区,广东省深圳市福田区科技南一道634号,855480
200000595,北京市,北京市,丰台区,北京市北京市丰台区人民路290号,818914
200000596,广东省,深圳市,福田区,广东省深圳市福田区张江路148号,144622
200000597,北京市,北京市,朝阳区,北京市北京市朝阳区建国路252号,327498
200000598,江苏省,苏州市,吴中区,江苏省苏州市吴中区星湖街676号,502957
200000599,浙江省,杭州市,滨江区,浙江省杭州市滨江区高新南七道626号,900475
200000600,江苏省,苏州市,吴中区,江苏省苏州市吴中区创新大道487号,455069
200000601,广东省,深圳市,南山区,广东省深圳市南山区星湖街902号,499454
200000602,上海市,上海市,闵行区,上海市上海市闵行区人民路939号,256747
200000603,上海市,上海市,浦东新区,上海市上海市浦东新区创新大道327号,274988
200000604,北京市,北京市,海淀区,北京市北京市海淀区人民路37号,829062
200000605,广东省,深圳市,南山区,广东省深圳市南山区文一西路249号,178029
200000606,浙江省,杭州市,余杭区,浙江省杭州市余杭区文一西路191号,196158
200000607,广东省,深圳市,福田区,广东省深圳市福田区星湖街520号,106620
200000608,浙江省,杭州市,滨江区,浙江省杭州市滨江区张江路845号,461506
200000609,江苏省,苏州市,吴中区,江苏省苏州市吴中区文一西路583号,375185
200000610,北京市,北京市,海淀区,北京市北京市海淀区星湖街146号,873701
200000611,浙江省,杭州市,滨江区,浙江省杭州市滨江区高新南七道203号,122733
200000612,浙江省,杭州市,西湖区,浙江省杭州市西湖区创新大道823号,326915
200000613,江苏省,苏州市,虎丘区,江苏省苏州市虎丘区建国路215号,442046
200000614,北京市,北京市,朝阳区,北京市北京市朝阳区高新南七道524号,200225
200000615,广东省,深圳市,福田区,广东省深圳市福田区高新南七道845号,750801
200000616,北京市,北京市,丰台区,北京市北京市丰台区科技南一道306号,373665
200000617,北京市,北京市,海淀区,北京市北京市海淀区星湖街601号,234779
200000618,广东省,深圳市,宝安区,广东省深圳市宝安区科技南一道741号,852112
200000619,北京市,北京市,丰台区,北京市北京市丰台区人民路712号,262512
200000620,浙江省,杭州市,西湖区,浙江省杭州市西湖区高新南七道331号,506349
200000621,上海市,上海市,浦东新区,上海市上海市浦东新区人民路218号,259651
200000622,北京市,北京市,丰台区,北京市北京市丰台区人民路210号,293810
200000623,江苏省,苏州市,工业园区,江苏省苏州市工业园区建国路850号,289707
200000624,广东省,深圳市,福田区,广东省深圳市福田区科技南一道311号,566679
200000625,浙江省,杭州市,余杭区,浙江省杭州市余杭区科技南一道902号,599651
200000626,北京市,北京市,海淀区,北京市北京市海淀区星湖街997号,113913
200000627,北京市,北京市,朝阳区,北京市北京市朝阳区科技南一道294号,481718
200000628,北京市,北京市,丰台区,北京市北京市丰台区人民路369号,552682
200000629,北京市,北京市,朝阳区,北京市北京市朝阳区人民路902号,217314
200000630,北京市,北京市,丰台区,北京市北京市丰台区文一西路232号,771580
200000631,广东省,深圳市,福田区,广东省深圳市福田区文一西路213号,294735
200000632,北京市,北京市,朝阳区,北京市北京市朝阳区创新大道328号,468571
200000633,浙江省,杭州市,西湖区,浙江省杭州市西湖区文一西路466号,498302
200000634,北京市,北京市,海淀区,北京市北京市海淀区人民路821号,661683
200000635,北京市,北京市,丰台区,北京市北京市丰台区星湖街792号,495019
200000636,上海市,上海市,徐汇区,上海市上海市徐汇区高新南七道651号,669884
200000637,浙江省,杭州市,西湖区,浙江省杭州市西湖区建国路457号,791915
200000638,江苏省,苏州市,吴中区,江苏省苏州市吴中区科技南一道311号,950879
200000639,广东省,深圳市,福田区,广东省深圳市福田区文一西路580号,272734
200000640,上海市,上海市,闵行区,上海市上海市闵行区星湖街248号,728074
200000641,江苏省,苏州市,虎丘区,江苏省苏州市虎丘区创新大道396号,894210
200000642,江苏省,苏州市,工业园区,江苏省苏州市工业园区建国路357号,421228
200000643,上海市,上海市,徐汇区,上海市上海市徐汇区星湖街121号,859790
200000644,北京市,北京市,丰台区,北京市北京市丰台区人民路4号,169778
200000645,广东省,深圳市,南山区,广东省深圳市南山区文一西路285号,212681
200000646,江苏省,苏州市,吴中区,江苏省苏州市吴中区高新南七道861号,347843
200000647,北京市,北京市,朝阳区,北京市北京市朝阳区建国路471号,739219
200000648,北京市,北京市,丰台区,北京市北京市丰台区人民路24号,667557
200000649,北京市,北京市,朝阳区,北京市北京市朝阳区人民路213号,328514
200000650,北京市,北京市,海淀区,北京市北京市海淀区创新大道932号,544740
200000651,浙江省,杭州市,余杭区,浙江省杭州市余杭区星湖街95号,745346
200000652,浙江省,杭州市,滨江区,浙江省杭州市滨江区创新大道965号,543824
200000653,江苏省,苏州市,吴中区,江苏省苏州市吴中区科技南一道513号,629016
200000654,广东省,深圳市,福田区,广东省深圳市福田区星湖街1号,401153
200000655,浙江省,杭州市,余杭区,浙江省杭州市余杭区建国路76号,728934
200000656,广东省,深圳市,南山区,广东省深圳市南山区创新大道259号,610421
200000657,上海市,上海市,闵行区,上海市上海市闵行区科技南一道957号,988326
200000658,上海市,上海市,闵行区,上海市上海市闵行区高新南七道637号,442406
200000659,江苏省,苏州市,工业园区,江苏省苏州市工业园区星湖街781号,305871
200000660,浙江省,杭州市,余杭区,浙江省杭州市余杭区张江路745号,606110
200000661,上海市,上海市,徐汇区,上海市上海市徐汇区张江路826号,722697
200000662,浙江省,杭州市,滨江区,浙江省杭州市滨江区星湖街949号,203386
200000663,北京市,北京市,朝阳区,北京市北京市朝阳区高新南七道961号,488371
200000664,广东省,深圳市,南山区,广东省深圳市南山区人民路505号,196799
200000665,广东省,深圳市,宝安区,广东省深圳市宝安区科技南一道842号,301586
200000666,江苏省,苏州市,工业园区,江苏省苏州市工业园区人民路873号,455108
